xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
449617649,E TRINITY LN,,E,0.198936632830005,4,DAVIDSON,TN,37207,America/Chicago,36.20542,-86.76116,36.20513,-86.75761
159696769,HARTFORD DR,,S,0.122821692264441,5,DAVIDSON,TN,37210,America/Chicago,36.11379,-86.73288,36.11202,-86.73307
1524362605,,,S,0.206142661585345,4,DAVIDSON,TN,37206,America/Chicago,36.17515,-86.76743,36.17327,-86.76568
160672452,EASTLAND AVE,,E,0.29304922030003,4,DAVIDSON,TN,37206,America/Chicago,36.1809,-86.71833,36.17827,-86.71515
396068348,GARFIELD ST,,E,0.0800525448558,4,DAVIDSON,TN,37208,America/Chicago,36.18275,-86.79128,36.18329,-86.79001
396068347,9TH AVE N,,N,0.026730168247852,5,DAVIDSON,TN,37208,America/Chicago,36.18277,-86.80254,36.18314,-86.80268
449617641,MCFERRIN AVE,,S,0.328121991432681,4,DAVIDSON,TN,37206,America/Chicago,36.18878,-86.75502,36.18435,-86.75447
449617642,MCFERRIN AVE,,N,0.328121991432681,4,DAVIDSON,TN,37206,America/Chicago,36.18435,-86.75447,36.18878,-86.75502
449617643,MCFERRIN AVE,,N,0.27568860781427,4,DAVIDSON,TN,37206,America/Chicago,36.18878,-86.75502,36.19246,-86.75345
1524313670,I-24 W,24,W,0.777617562850652,1,DAVIDSON,TN,37013,America/Chicago,36.044330090968,-86.657020145548,36.050902917189,-86.668317790707
449617644,DOUGLAS AVE,,E,0.31905197295105,4,DAVIDSON,TN,37207,America/Chicago,36.19389,-86.75952,36.19341,-86.75383
156885370,LENORE ST,,W,0.149002796632904,5,DAVIDSON,TN,37206,America/Chicago,36.16465,-86.7552,36.16372,-86.75761
449617645,DOUGLAS AVE,,W,0.31905197295105,4,DAVIDSON,TN,37207,America/Chicago,36.19341,-86.75383,36.19389,-86.75952
449617646,JONES AVE,,S,0.783919415799717,4,DAVIDSON,TN,37207,America/Chicago,36.20513,-86.75761,36.19389,-86.75952
449617647,JONES AVE,,N,0.783919415799717,4,DAVIDSON,TN,37207,America/Chicago,36.19389,-86.75952,36.20513,-86.75761
156556980,OAKLEY DR,,W,0.164886073888671,4,DAVIDSON,TN,37211,America/Chicago,36.0551,-86.74264,36.05553,-86.74554
160661797,MARLBOROUGH AVE,,S,0.112792311235818,4,DAVIDSON,TN,37212,America/Chicago,36.13577,-86.81705,36.1345,-86.81832
156126182,GRAND AVE,,E,0.070998743668306,5,DAVIDSON,TN,37212,America/Chicago,36.14701,-86.79503,36.14687,-86.79377
449617640,DOUGLAS AVE,,W,0.21592815002403,4,DAVIDSON,TN,37207,America/Chicago,36.19389,-86.75952,36.1936,-86.76325
160091858,ARCADE ALY,,S,0.027493866684802,5,DAVIDSON,TN,37219,America/Chicago,36.16479,-86.78044,36.16443,-86.78023
464268875,MAIN ST,,E,0.187670535717661,4,DAVIDSON,TN,37206,America/Chicago,36.17337,-86.76396,36.17455,-86.76093
396068341,,,E,0.015133538953844,4,DAVIDSON,TN,37208,America/Chicago,36.18398,-86.79815,36.18388,-86.79791
1524630088,97,,S,0.120215917329539,4,DAVIDSON,TN,37072,America/Chicago,36.32564,-86.70607,36.32391,-86.70606
160569447,17TH AVE S,,S,0.043792598696756,4,DAVIDSON,TN,37203,America/Chicago,36.1538,-86.79439,36.15325,-86.794
464242231,COCKRILL BEND BLVD,,W,0.711656147866646,5,DAVIDSON,TN,37209,America/Chicago,36.185585809816,-86.897610795221,36.19116,-86.90507
159696777,LILLIAN ST,,E,0.116278625924576,5,DAVIDSON,TN,37206,America/Chicago,36.17258,-86.74464,36.17238,-86.74257
1524336300,,,S,0.245064537289849,4,DAVIDSON,TN,37208,America/Chicago,36.16791,-86.81651,36.1649,-86.81874
159696773,WILLOW ST,,E,0.142998361996646,4,DAVIDSON,TN,37210,America/Chicago,36.15488,-86.75564,36.15468,-86.75309
159933001,RUSSELL ST,,E,0.060055961635814,5,DAVIDSON,TN,37213,America/Chicago,36.16796,-86.77157,36.16832,-86.77059
159696775,GLENVIEW DR,,E,0.119060602675832,5,DAVIDSON,TN,37206,America/Chicago,36.16422,-86.75191,36.16402,-86.74979
159933003,W END PL,,N,0.088462078522965,5,DAVIDSON,TN,37205,America/Chicago,36.13818,-86.82321,36.13942,-86.82355
159696774,RUSSELL ST,,E,0.100819969541331,5,DAVIDSON,TN,37206,America/Chicago,36.17251,-86.75966,36.17316,-86.75805
449617656,DICKERSON PIKE,31,N,0.123852586725831,4,DAVIDSON,TN,37207,America/Chicago,36.21997,-86.76226,36.2217,-86.76168
429359899,BRICK CHURCH PIKE,,S,0.045633738909228,4,DAVIDSON,TN,37207,America/Chicago,36.20661,-86.77789,36.20599,-86.77806
449617657,DICKERSON PIKE,31,S,0.123852586725831,4,DAVIDSON,TN,37207,America/Chicago,36.2217,-86.76168,36.21997,-86.76226
1524313688,CLARKSVILLE PIKE,41,E,0.5569214055909,4,DAVIDSON,TN,37189,America/Chicago,36.274786337984,-86.866077922326,36.26858,-86.8597
1524463311,OLD HICKORY BLVD,254,W,0.295012789246341,4,DAVIDSON,TN,37027,America/Chicago,36.04026,-86.81635,36.04123,-86.82147
160066874,SAWYER BROWN RD,,N,0.781396332650291,4,DAVIDSON,TN,37221,America/Chicago,36.10145,-86.93126,36.11239,-86.92956
449617658,HART LN,,E,0.423032916346911,4,DAVIDSON,TN,37207,America/Chicago,36.2217,-86.76168,36.22062,-86.75421
159696770,LUTIE ST,,E,0.071933144725878,5,DAVIDSON,TN,37210,America/Chicago,36.11694,-86.73328,36.11729,-86.73211
449617659,HART LN,,W,0.423032916346911,4,DAVIDSON,TN,37207,America/Chicago,36.22062,-86.75421,36.2217,-86.76168
1524351964,KNIGHTS OF COLUMBUS BLVD,,W,0.009510893981193,5,DAVIDSON,TN,37217,America/Chicago,36.13952,-86.70018,36.13953,-86.70035
475952175,2ND AVE N,,S,0.04151076016786,5,DAVIDSON,TN,37208,America/Chicago,36.17539,-86.78368,36.17486,-86.78333
1524323009,BRILEY PKWY,155,N,0.929291303858672,3,DAVIDSON,TN,37218,America/Chicago,36.17392,-86.86968,36.18518,-86.86341
449617650,E TRINITY LN,,W,0.198936632830005,4,DAVIDSON,TN,37207,America/Chicago,36.20513,-86.75761,36.20542,-86.76116
449617651,E TRINITY LN,,E,0.37578263137142,4,DAVIDSON,TN,37207,America/Chicago,36.20513,-86.75761,36.20468,-86.7509
1524453968,NASHBORO BLVD,,S,0.767493563478492,4,DAVIDSON,TN,37217,America/Chicago,36.0892,-86.63636,36.08685,-86.6486
1524452631,SMITH SPRINGS RD,,W,0.507628757205265,4,DAVIDSON,TN,37217,America/Chicago,36.09034,-86.62652,36.094107155821,-86.634192487514
449617627,RIVERSIDE DR,,N,0.529372409089201,4,DAVIDSON,TN,37206,America/Chicago,36.18176,-86.72547,36.1892,-86.72631
450433799,BLACKWOOD DR,,W,0.158011358639301,5,DAVIDSON,TN,37214,America/Chicago,36.15125,-86.62786,36.14962,-86.62983
449617628,RIVERSIDE DR,,N,0.488368912246577,4,DAVIDSON,TN,37206,America/Chicago,36.1892,-86.72631,36.1954,-86.72328
396068324,MERIDIAN ST,,N,0.08677076650559,4,DAVIDSON,TN,37207,America/Chicago,36.18698,-86.76801,36.18823,-86.76786
449617629,CLEVELAND ST,,E,0.300000006966912,4,DAVIDSON,TN,37207,America/Chicago,36.18743,-86.77336,36.18698,-86.76801
160304484,FREIGHTLINER DR,,E,0.302159656092535,5,DAVIDSON,TN,37210,America/Chicago,36.15612,-86.73973,36.15621,-86.73438
396068323,DOMINICAN DR,,E,0.143281868351186,4,DAVIDSON,TN,37228,America/Chicago,36.187,-86.8025,36.18757,-86.80003
450433798,BLACKWOOD DR,,E,0.159429956770054,4,DAVIDSON,TN,37214,America/Chicago,36.14962,-86.62983,36.15118,-86.62776
156250921,BROADWAY,70,E,0.078104226029612,4,DAVIDSON,TN,37203,America/Chicago,36.16101,-86.77719,36.16155,-86.77596
159910397,7TH AVE N,,N,0.104028478846728,5,DAVIDSON,TN,37219,America/Chicago,36.16211,-86.78264,36.16345,-86.78349
396068328,CASS ST,,E,0.052440358945239,4,DAVIDSON,TN,37208,America/Chicago,36.18588,-86.807,36.1861,-86.8061
396068327,CASS ST,,E,0.017619122092028,4,DAVIDSON,TN,37208,America/Chicago,36.1861,-86.8061,36.18618,-86.8058
1524481196,EDMONDSON PIKE,,S,0.522525001376225,4,DAVIDSON,TN,37211,America/Chicago,36.07216,-86.73288,36.06605,-86.73815
160418455,N 2ND ST,,S,0.07457076995951,5,DAVIDSON,TN,37213,America/Chicago,36.17214,-86.77108,36.17116,-86.77052
396068329,9TH AVE N,,N,0.06501030203248,5,DAVIDSON,TN,37208,America/Chicago,36.18572,-86.80375,36.18662,-86.80409
449617621,EASTLAND AVE,,E,0.448264972715894,4,DAVIDSON,TN,37206,America/Chicago,36.18247,-86.73359,36.18177,-86.7256
449617622,EASTLAND AVE,,W,0.448264972715894,4,DAVIDSON,TN,37206,America/Chicago,36.18177,-86.7256,36.18247,-86.73359
449617623,PORTER RD,,W,0.505462590778945,4,DAVIDSON,TN,37206,America/Chicago,36.18874,-86.72918,36.18247,-86.73359
449617624,PORTER RD,,E,0.505462590778945,4,DAVIDSON,TN,37206,America/Chicago,36.18247,-86.73359,36.18874,-86.72918
1524465943,TN-100,100,W,0.539325841299058,3,DAVIDSON,TN,37221,America/Chicago,36.030000156836,-86.997603455833,36.028188616096,-87.006991139821
449617625,EASTLAND AVE,,W,0.404701694036681,4,DAVIDSON,TN,37206,America/Chicago,36.1809,-86.71833,36.18176,-86.72547
1524578664,GAY ST,,E,0.081626158677279,4,DAVIDSON,TN,37219,America/Chicago,36.16829,-86.78196,36.1688,-86.78064
160418454,7TH AVE S,,S,0.044336379081625,5,DAVIDSON,TN,37203,America/Chicago,36.1551,-86.77825,36.15452,-86.77791
449617626,EASTLAND AVE,,E,0.404701694036681,4,DAVIDSON,TN,37206,America/Chicago,36.18176,-86.72547,36.1809,-86.71833
156513800,HARRISON ST,,E,0.066311401076147,5,DAVIDSON,TN,37219,America/Chicago,36.16911,-86.78704,36.16956,-86.78599
156667038,INTERSTATE DR,,N,0.244866205358775,4,DAVIDSON,TN,37213,America/Chicago,36.16625,-86.76577,36.16936,-86.76782
155811264,TRIMBLE ST,,W,0.014016776743666,5,DAVIDSON,TN,37210,America/Chicago,36.14603,-86.75891,36.14605,-86.75916
1524351979,,,W,0.2393598707462,3,DAVIDSON,TN,37221,America/Chicago,36.08103,-86.95612,36.08107,-86.95658
396159694,GREER RD,,N,0.850161324345317,4,DAVIDSON,TN,37072,America/Chicago,36.33811,-86.78648,36.34839,-86.79183
475990449,MCGAVOCK PIKE,,N,0.453129904725881,4,DAVIDSON,TN,37214,America/Chicago,36.19956,-86.67584,36.205446241791,-86.679408979122
485298249,AIR LANE DR,,E,0.031183191769108,5,DAVIDSON,TN,37210,America/Chicago,36.14573,-86.70594,36.14536,-86.70562
1524567961,ASHLAND CITY HWY,12,W,0.428469304485405,4,DAVIDSON,TN,37218,America/Chicago,36.213184626332,-86.958572316922,36.217741428475,-86.963784453303
464266236,ROBERT E LEE DR,,S,0.310353416252333,4,DAVIDSON,TN,37215,America/Chicago,36.07062,-86.8289,36.06637,-86.82794
160203745,RUSSELL ST,,E,0.126536805495284,5,DAVIDSON,TN,37206,America/Chicago,36.17392,-86.73688,36.17376,-86.73462
450433795,ROYAL PKWY,,E,0.039455857091461,5,DAVIDSON,TN,37214,America/Chicago,36.14597,-86.6666,36.14584,-86.66592
1524543990,WHITE BRIDGE RD,155,E,0.857115947264177,3,DAVIDSON,TN,37209,America/Chicago,36.15016,-86.85793,36.13781,-86.85776
156250919,VULTEE BLVD,,W,0.137656910516364,4,DAVIDSON,TN,37217,America/Chicago,36.12405,-86.69393,36.12428,-86.69638
1524439689,ED TEMPLE BLVD,,N,0.495378478827022,4,DAVIDSON,TN,37208,America/Chicago,36.18095,-86.82424,36.18767,-86.82185
396129801,NANCE LN,,N,0.085023536911957,5,DAVIDSON,TN,37210,America/Chicago,36.1402,-86.7496,36.14143,-86.74956
396068333,9TH AVE N,,N,0.061056972886861,5,DAVIDSON,TN,37208,America/Chicago,36.18488,-86.80341,36.18572,-86.80375
449617638,LISCHEY AVE,,N,0.824984682447289,4,DAVIDSON,TN,37207,America/Chicago,36.1936,-86.76325,36.20542,-86.76116
449617639,DOUGLAS AVE,,E,0.21592815002403,4,DAVIDSON,TN,37207,America/Chicago,36.1936,-86.76325,36.19389,-86.75952
476022556,,,S,0.05114068566288,4,DAVIDSON,TN,37013,America/Chicago,36.04168,-86.64952,36.04102,-86.64913
156355199,LUTIE ST,,W,0.065957604866935,5,DAVIDSON,TN,37210,America/Chicago,36.11685,-86.73448,36.11672,-86.73565
396068335,CASS ST,,E,0.110273854995906,4,DAVIDSON,TN,37208,America/Chicago,36.18459,-86.8123,36.18501,-86.8104
160923310,ARCHSTONE APARTMENTS,,N,0.018398611753963,4,DAVIDSON,TN,37013,America/Chicago,36.05625,-86.64356,36.05634,-86.64387
396068338,ROSA L PARKS BLVD,12,N,0.021599660404806,4,DAVIDSON,TN,37208,America/Chicago,36.18468,-86.79806,36.18499,-86.79811
449617630,CLEVELAND ST,,W,0.300000006966912,4,DAVIDSON,TN,37207,America/Chicago,36.18698,-86.76801,36.18743,-86.77336
449617631,CLEVELAND ST,,E,0.201991791018038,4,DAVIDSON,TN,37207,America/Chicago,36.18698,-86.76801,36.1867,-86.76443
1524578674,BELLE MEADE BLVD,,E,0.696690075628647,4,DAVIDSON,TN,37205,America/Chicago,36.11954,-86.85499,36.10975,-86.85648
160807043,ROSEDALE AVE,,W,0.073730537888164,5,DAVIDSON,TN,37211,America/Chicago,36.12422,-86.75848,36.12403,-86.75978
449617632,CLEVELAND ST,,W,0.201991791018038,4,DAVIDSON,TN,37207,America/Chicago,36.1867,-86.76443,36.18698,-86.76801
449617633,E TRINITY LN,,E,0.413525481288723,4,DAVIDSON,TN,37207,America/Chicago,36.20591,-86.76855,36.20542,-86.76116
449617634,E TRINITY LN,,W,0.413525481288723,4,DAVIDSON,TN,37207,America/Chicago,36.20542,-86.76116,36.20591,-86.76855
1524313665,CLARKSVILLE PIKE,41,E,0.522378124822887,4,DAVIDSON,TN,37189,America/Chicago,36.27941,-86.87347,36.274786337984,-86.866077922326
1524351985,OLD HICKORY BLVD,,S,0.779479021762196,4,DAVIDSON,TN,37221,America/Chicago,36.07448,-86.92093,36.06435,-86.91718
449617635,W TRINITY LN,431,W,0.141057243976162,4,DAVIDSON,TN,37207,America/Chicago,36.20591,-86.76855,36.20609,-86.77107
156428657,51ST AVE N,,S,0.076899342467049,5,DAVIDSON,TN,37209,America/Chicago,36.15197,-86.84858,36.15086,-86.84849
449617636,W TRINITY LN,431,W,0.141293755021744,4,DAVIDSON,TN,37207,America/Chicago,36.20609,-86.77107,36.20635,-86.77358
156428658,S NEW HOPE RD,,N,0.067814345936222,4,DAVIDSON,TN,37076,America/Chicago,36.15391,-86.58627,36.15484,-86.58658
449617637,LISCHEY AVE,,S,0.824984682447289,4,DAVIDSON,TN,37207,America/Chicago,36.20542,-86.76116,36.1936,-86.76325
159886183,MUNN RD,,E,0.176559785551476,4,DAVIDSON,TN,37214,America/Chicago,36.17013,-86.6587,36.16837,-86.6569
159886184,LENORE ST,,E,0.218739806728717,5,DAVIDSON,TN,37206,America/Chicago,36.16465,-86.7552,36.16527,-86.75149
1524265496,MT VIEW PKWY,,W,0.010134438185365,4,DAVIDSON,TN,37013,America/Chicago,36.0445,-86.65085,36.04439,-86.65097
396068330,CASS ST,,E,0.008281961807552,4,DAVIDSON,TN,37208,America/Chicago,36.18554,-86.80825,36.18558,-86.80811
475952193,LINDSLEY AVE,,W,0.011954545159333,5,DAVIDSON,TN,37210,America/Chicago,36.15301,-86.76748,36.15293,-86.76767
396068388,14TH AVE N,,N,0.036790643435792,5,DAVIDSON,TN,37208,America/Chicago,36.16633,-86.7983,36.1668,-86.79861
449617605,GLASTONBURY RD,,N,0.309008896080642,4,DAVIDSON,TN,37217,America/Chicago,36.13364,-86.70237,36.13715,-86.69967
396068387,HERMAN ST,,E,0.122795332865244,4,DAVIDSON,TN,37208,America/Chicago,36.16633,-86.7983,36.16717,-86.79636
449617606,MASSMAN DR,,S,0.4885035952833,4,DAVIDSON,TN,37217,America/Chicago,36.13364,-86.70237,36.12723,-86.70062
1524313637,CLARKSVILLE PIKE,41,E,0.522375167767793,4,DAVIDSON,TN,37189,America/Chicago,36.257043712086,-86.848793314158,36.25166,-86.84234
160846659,OLD HICKORY BLVD,,N,0.500835110582646,4,DAVIDSON,TN,37218,America/Chicago,36.225223965853,-86.914002144242,36.231565308046,-86.909652523541
449617607,MASSMAN DR,,N,0.4885035952833,4,DAVIDSON,TN,37217,America/Chicago,36.12723,-86.70062,36.13364,-86.70237
450415949,LEBANON PIKE,70,W,0.018613082757857,4,DAVIDSON,TN,37214,America/Chicago,36.16845,-86.68766,36.16841,-86.68799
396068389,UNION ST,,E,0.054254529395195,4,DAVIDSON,TN,37201,America/Chicago,36.16608,-86.77746,36.16677,-86.77716
449617608,BRILEY PKWY,155,E,0.378198252651142,3,DAVIDSON,TN,37217,America/Chicago,36.13128,-86.69523,36.136,-86.69863
450415948,LEBANON PIKE,70,E,0.018613082757857,4,DAVIDSON,TN,37214,America/Chicago,36.16841,-86.68799,36.16845,-86.68766
449617609,BRILEY PKWY,155,E,0.096774995824768,3,DAVIDSON,TN,37217,America/Chicago,36.136,-86.69863,36.1372,-86.69952
160923301,DIVISION ST,,W,0.018808747460485,4,DAVIDSON,TN,37203,America/Chicago,36.15198,-86.79285,36.15208,-86.79316
450415945,DICKERSON PIKE,31,S,0.018952467281703,4,DAVIDSON,TN,37207,America/Chicago,36.24077,-86.75747,36.2405,-86.75753
396159676,BURKITT RD,,W,0.503318698326813,4,DAVIDSON,TN,37013,America/Chicago,35.990899563078,-86.67380200367,35.99122,-86.68278
1524410809,RAINS AVE,,N,0.018788261771212,4,DAVIDSON,TN,37203,America/Chicago,36.13287,-86.76501,36.13314,-86.76497
449617600,ELM HILL PIKE,,E,0.280921892840396,4,DAVIDSON,TN,37210,America/Chicago,36.15047,-86.69674,36.15116,-86.69183
449617601,ELM HILL PIKE,,W,0.280921892840396,4,DAVIDSON,TN,37214,America/Chicago,36.15116,-86.69183,36.15047,-86.69674
449617602,ELM HILL PIKE,,W,0.192656739746236,4,DAVIDSON,TN,37210,America/Chicago,36.15047,-86.69674,36.15023,-86.70018
449617603,GOODBAR DR,,S,0.186384474426202,4,DAVIDSON,TN,37217,America/Chicago,36.12723,-86.70062,36.12458,-86.70004
156403334,BATTLEFIELD DR,,E,0.296853525981996,5,DAVIDSON,TN,37204,America/Chicago,36.11525,-86.79197,36.11474,-86.78669
449617604,GOODBAR DR,,N,0.186384474426202,4,DAVIDSON,TN,37217,America/Chicago,36.12458,-86.70004,36.12723,-86.70062
156403335,BENTON AVE,,E,0.042685762297839,5,DAVIDSON,TN,37204,America/Chicago,36.13229,-86.7768,36.13222,-86.77604
156312030,BLACKWOOD DR,,E,0.094887968142391,4,DAVIDSON,TN,37214,America/Chicago,36.14752,-86.63639,36.14846,-86.63524
396159671,10TH AVE N,,N,0.029550056264858,5,DAVIDSON,TN,37208,America/Chicago,36.1932,-86.80686,36.19362,-86.80696
156542308,KIMBARK DR,,E,0.241903343586006,5,DAVIDSON,TN,37215,America/Chicago,36.10148,-86.81517,36.10171,-86.81151
396068380,GAY ST,,E,0.061600430905084,4,DAVIDSON,TN,37201,America/Chicago,36.1688,-86.78064,36.16921,-86.77966
450415943,CROSSINGS BLVD,,S,0.012571282331029,4,DAVIDSON,TN,37013,America/Chicago,36.04546,-86.6473,36.04529,-86.64738
450415942,MT VIEW PKWY,,W,0.031133829376383,4,DAVIDSON,TN,37013,America/Chicago,36.04546,-86.6473,36.04539,-86.64785
450415941,MT VIEW PKWY,,E,0.031133829376383,4,DAVIDSON,TN,37013,America/Chicago,36.04539,-86.64785,36.04546,-86.6473
160414915,OLD RADNOR CAR LINE,,S,0.117506629516351,5,DAVIDSON,TN,37210,America/Chicago,36.14124,-86.76117,36.13971,-86.76081
450415940,,,E,0.052687339203213,4,DAVIDSON,TN,37217,America/Chicago,36.09291,-86.6797,36.0929,-86.67878
160166299,,,S,0.059263960118416,4,DAVIDSON,TN,37204,America/Chicago,36.13444,-86.75924,36.13359,-86.75917
396068399,ARCADE ALY,,N,0.027493866684802,5,DAVIDSON,TN,37219,America/Chicago,36.16443,-86.78023,36.16479,-86.78044
449617616,LEBANON PIKE,70,W,0.069637175989845,4,DAVIDSON,TN,37214,America/Chicago,36.16805,-86.69128,36.16785,-86.6925
449617617,LEBANON PIKE,70,W,0.835475627901592,4,DAVIDSON,TN,37210,America/Chicago,36.157261458413,-86.708198731157,36.1537,-86.7215
450415939,59,,N,0.003929447940015,4,DAVIDSON,TN,37013,America/Chicago,36.04557,-86.6584,36.04561,-86.65845
449617618,LEBANON PIKE,70,E,0.835475627901592,4,DAVIDSON,TN,37210,America/Chicago,36.1537,-86.7215,36.157261458413,-86.708198731157
450415938,,,E,0.092080875236834,4,DAVIDSON,TN,37013,America/Chicago,36.04493,-86.65978,36.04557,-86.6584
449617619,LEBANON PIKE,70,E,0.069637175989846,4,DAVIDSON,TN,37214,America/Chicago,36.16785,-86.6925,36.16805,-86.69128
1524312316,,,W,0.042234667064485,4,DAVIDSON,TN,37216,America/Chicago,36.21914,-86.74817,36.21894,-86.74884
156530329,WOODMONT CIR,,W,0.079290494992399,5,DAVIDSON,TN,37205,America/Chicago,36.11876,-86.83857,36.11901,-86.83994
450415933,WEST END AVE,70,E,0.041134827918069,3,DAVIDSON,TN,37205,America/Chicago,36.13605,-86.82234,36.1365,-86.82186
449617610,GLASTONBURY RD,,S,0.311094519987336,4,DAVIDSON,TN,37217,America/Chicago,36.13725,-86.69972,36.13364,-86.70237
449617611,BRILEY PKWY,155,E,0.158359943649455,3,DAVIDSON,TN,37217,America/Chicago,36.1373,-86.69958,36.13952,-86.70018
1524482497,E THOMPSON LN,,S,0.586765796446264,4,DAVIDSON,TN,37211,America/Chicago,36.12549,-86.7134,36.11884,-86.71859
449617612,BRILEY PKWY,155,E,0.09358811945465,3,DAVIDSON,TN,37217,America/Chicago,36.13952,-86.70018,36.14086,-86.69995
449617613,BRILEY PKWY,155,S,0.160558185514436,3,DAVIDSON,TN,37217,America/Chicago,36.14178,-86.69974,36.13953,-86.70035
1524481169,EDMONDSON PIKE,,N,0.522525001376225,4,DAVIDSON,TN,37211,America/Chicago,36.06605,-86.73815,36.07216,-86.73288
449617614,BRILEY PKWY,155,S,0.162593096525489,3,DAVIDSON,TN,37217,America/Chicago,36.13953,-86.70035,36.13725,-86.69972
160821342,S CARTWRIGHT ST,,S,0.434280692189423,5,DAVIDSON,TN,37072,America/Chicago,36.32253,-86.70732,36.31825,-86.70304
1524312312,,,N,0.060242432963163,4,DAVIDSON,TN,37215,America/Chicago,36.09135,-86.82751,36.092,-86.82804
160774420,TERMINAL DR,,S,0.199267827818827,5,DAVIDSON,TN,37210,America/Chicago,36.13495,-86.74326,36.13252,-86.74481
396068391,16TH AVE N,,N,0.035919044615687,5,DAVIDSON,TN,37208,America/Chicago,36.16596,-86.80053,36.16642,-86.80083
450415932,,,E,0.043499676450989,3,DAVIDSON,TN,37205,America/Chicago,36.13605,-86.82234,36.13609,-86.82157
450415931,,,S,0.033578729132693,3,DAVIDSON,TN,37205,America/Chicago,36.1365,-86.82186,36.13609,-86.82157
160053523,201,,S,0.379968666569539,3,DAVIDSON,TN,37209,America/Chicago,36.13381,-86.89585,36.13038,-86.89993
396068395,HERMAN ST,,E,0.121976835653927,4,DAVIDSON,TN,37208,America/Chicago,36.1655,-86.80023,36.16633,-86.7983
1524362657,I-65 N,65,N,0.963436889257803,1,DAVIDSON,TN,37115,America/Chicago,36.24778,-86.74289,36.26083,-86.73819
160569456,2ND AVE N,,N,0.073331728273025,5,DAVIDSON,TN,37201,America/Chicago,36.16921,-86.77966,36.17015,-86.78027
396068366,,,N,0.038554813870759,3,DAVIDSON,TN,37207,America/Chicago,36.1771,-86.77179,36.17764,-86.77193
396068368,SPRING ST,,E,0.019630033380327,3,DAVIDSON,TN,37207,America/Chicago,36.17658,-86.77113,36.17655,-86.77078
396068369,,,E,0.05709102877586,3,DAVIDSON,TN,37213,America/Chicago,36.17627,-86.77359,36.17568,-86.77296
1524313616,CLARKSVILLE PIKE,41,E,0.522375201629148,4,DAVIDSON,TN,37189,America/Chicago,36.263415862026,-86.853744509815,36.257043712086,-86.848793314158
160569451,ROSEDALE AVE,,W,0.053736770635648,5,DAVIDSON,TN,37211,America/Chicago,36.12497,-86.75309,36.12491,-86.75405
1524440644,I-40 W,40,W,0.506048614209316,1,DAVIDSON,TN,37214,America/Chicago,36.162609789535,-86.618364879148,36.15816,-86.62557
160064202,23RD AVE N,,N,0.061980337034895,5,DAVIDSON,TN,37203,America/Chicago,36.15008,-86.80548,36.15084,-86.80607
156530331,CABOT DR,,E,0.27593380794466,5,DAVIDSON,TN,37209,America/Chicago,36.13737,-86.89259,36.13989,-86.88879
160066862,EATONS CREEK RD,,N,0.62452795070776,4,DAVIDSON,TN,37218,America/Chicago,36.2329738883,-86.868227954262,36.241159172509,-86.872726280472
476010523,TROUSDALE DR,,N,0.025111754943901,5,DAVIDSON,TN,37220,America/Chicago,36.05049,-86.75839,36.05082,-86.75853
160264745,27TH AVE N,,N,0.085876905424142,5,DAVIDSON,TN,37209,America/Chicago,36.15731,-86.8167,36.15855,-86.81662
156062463,BURCH AVE,,E,0.030325075459918,4,DAVIDSON,TN,37203,America/Chicago,36.14639,-86.81636,36.14655,-86.81587
1524495796,I-40 W,40,W,0.654057796531779,1,DAVIDSON,TN,37214,America/Chicago,36.142372163214,-86.65186683848,36.14124,-86.66334
160293263,MUSIC VALLEY DR,,N,0.739952478376196,5,DAVIDSON,TN,37214,America/Chicago,36.22429,-86.69473,36.23307,-86.7023
160706324,E DUE WEST AVE,,E,0.138438924593582,4,DAVIDSON,TN,37115,America/Chicago,36.24742,-86.71374,36.24616,-86.71181
396068363,MERIDIAN ST,,E,0.048797374066349,4,DAVIDSON,TN,37207,America/Chicago,36.17833,-86.77217,36.17874,-86.77147
396068377,CENTENNIAL BLVD,,E,0.034753293341804,4,DAVIDSON,TN,37209,America/Chicago,36.17119,-86.87091,36.17124,-86.87029
396068376,CENTENNIAL BLVD,,W,0.038640169921756,4,DAVIDSON,TN,37209,America/Chicago,36.17136,-86.8703,36.17131,-86.87099
1524414384,87,,N,0.23990620636081,4,DAVIDSON,TN,37207,America/Chicago,36.20341,-86.7766,36.20627,-86.77429
396068378,GAY ST,,E,0.062343637726903,4,DAVIDSON,TN,37201,America/Chicago,36.16921,-86.77966,36.16949,-86.77863
464281812,CHARLOTTE PIKE,70,E,0.123948719837515,3,DAVIDSON,TN,37209,America/Chicago,36.13581,-86.88516,36.13683,-86.88334
159971312,ENOS REED DR,,E,0.093330021102892,5,DAVIDSON,TN,37210,America/Chicago,36.13971,-86.7482,36.13955,-86.74654
1524313621,I-24 W,24,W,0.562313277513263,1,DAVIDSON,TN,37013,America/Chicago,36.050902917189,-86.668317790707,36.056303511601,-86.6757706138
476008223,GLEN ECHO RD,,E,0.404962252804462,4,DAVIDSON,TN,37215,America/Chicago,36.10757,-86.80785,36.10734,-86.80072
160385871,HARDING INDUSTRIAL DR,,W,0.520187517860515,5,DAVIDSON,TN,37211,America/Chicago,36.09273,-86.69262,36.09749,-86.69976
